"Group","Species","dry_mass_g","Temp_C","centroid_temp","Mortality_yr"
"Bird","Selasphorus_sasin",0.7875,18.3533943470004,23.1,0.667
"Bird","Selasphorus_sasin",0.8,18.3533943470004,23.1,0.685
"Bird","Setophaga_ruticilla",2.125,12.7267379167204,4.3,0.256
"Bird","Sialia_currucoides",7.4,7.19455697372946,0.6,0.549
"Bird","Sialia_mexicana",7.25,13.2755686705636,15.6,0.617
"Bird","Sialia_sialis",7.9,12.3972058110497,7.2,0.323
"Bird","Sitta_canadensis",2.45,6.81632104098956,4.1,0.345
"Bird","Sitta_carolinensis",5.275,9.40270969313981,10,0.262
"Bird","Sitta_pusilla",2.55,17.5188826712799,17.1,0.45
"Bird","Sitta_pygmaea",2.65,10.0645634387554,12.4,0.314
"Bird","Somateria_mollissima",478.8,-1.35759059744115,5.7,0.119
"Bird","Somateria_mollissima",478.8,-1.35759059744115,5.7,0.172
"Bird","Somateria_mollissima",516.6,-1.35759059744115,5.7,0.11
"Bird","Somateria_spectabilis",391.8,-10.3977078896766,NA,0.134
"Bird","Spheniscus_magellanicus",1125,10.8372004849991,NA,0.196
"Bird","Sphyrapicus_varius",12.58,9.71640155183003,0.8,0.382
"Bird","Spiza_americana",7.325,16.8243741243419,12.2,0.667
"Bird","Spizella_arborea",5.025,1.56142205498198,9,0.254
"Bird","Spizella_breweri",2.725,9.7674609404357,1.4,0.505
"Bird","Spizella_pallida",3,8.90707608739559,1.6,0.515
"Bird","Spizella_passerina",3.075,7.72405463095317,5.9,0.262
"Bird","Spizella_pusilla",3.125,12.8371567361348,13.9,0.292
"Bird","Spizella_pusilla",3.125,12.8371567361348,13.9,0.331
"Bird","Sporophila_torqueola",2.175,21.469478647983,13.6,0.218
"Bird","Stelgidopteryx_ruficollis",3.8,24.4376696087044,26.4,0.442
"Bird","Stellula_calliope",0.6625,7.49475069946272,5.2,0.435
"Bird","Stellula_calliope",0.7,7.49475069946272,5.2,0.427
"Bird","Stercorarius_longicaudus",74.13,-10.2553805651217,NA,0.318
"Bird","Sterna_albifrons",14.25,13.2595330022797,7.7,0.12
"Bird","Sterna_antillarum",10.78,23.2766722919462,NA,0.105
"Bird","Sterna_caspia",163.8,18.4344956632084,29.7,0.096
"Bird","Sterna_dougallii",27.5,25.1398424335222,26.4,0.182
"Bird","Sterna_dougallii",27.5,25.1398424335222,26.4,0.211
"Bird","Sterna_elegans",64.25,22.5259110933782,NA,0.289
"Bird","Sterna_forsteri",39.5,12.3943522062308,11.4,0.213
"Bird","Sterna_forsteri",39.5,12.3943522062308,11.4,0.249
"Bird","Sterna_fuscata",45,25.7652387394682,NA,0.079
"Bird","Sterna_lunata",36.5,25.7634780550354,NA,0.141
"Bird","Sterna_lunata",36.5,25.7634780550354,NA,0.157
"Bird","Sterna_maxima",117.5,23.4525165733916,NA,0.114
"Bird","Sterna_maxima",117.5,23.4525165733916,NA,0.149
"Bird","Sterna_nilotica",58.25,18.0632447684698,12.8,0.159
"Bird","Sterna_nilotica",58.25,18.0632447684698,12.8,0.413
"Bird","Sterna_paradisaea",27.5,-7.53042943067087,NA,0.074
"Bird","Sterna_sandvicensis",52,21.1689821198014,27.1,0.158
"Bird","Stigmatopelia_chinensis",39.75,20.1088909967279,NA,0.336
"Bird","Strix_nebulosa",243.5,-3.71994735202209,4.1,0.286
"Bird","Strix_nebulosa",289.8,-3.71994735202209,4.1,0.196
"Bird","Strix_occidentalis",152.4,12.4859400220396,19.5,0.149
"Bird","Strix_varia",179.1,8.24188444400232,8.1,0.139
"Bird","Strix_varia",200.3,8.24188444400232,8.1,0.254
"Bird","Sturnella_magna",22.25,16.0654099032946,NA,0.286
"Bird","Sturnus_vulgaris",20.58,8.21973559031941,2.6,0.119
"Bird","Morus_bassanus",749.9,10.024515997038,NA,0.101
"Bird","Morus_bassanus",749.9,10.024515997038,NA,0.124
"Bird","Sula_dactylatra",438.1,25.9707931158199,NA,0.1
"Bird","Sula_dactylatra",438.1,25.9707931158199,NA,0.11
"Bird","Sula_leucogaster",345.5,25.4027939140355,23.7,0.103
"Bird","Sula_leucogaster",345.5,25.4027939140355,23.7,0.158
"Bird","Morus_serrator",587.5,15.8723919076927,NA,0.076
"Bird","Sula_sula",250.8,26.0162381725573,NA,0.11
"Bird","Sula_sula",250.8,26.0162381725573,NA,0.115
"Bird","Synthliboramphus_antiquus",51.5,12.0193370873479,12.7,0.526
"Bird","Synthliboramphus_antiquus",51.5,12.0193370873479,12.7,0.602
"Bird","Synthliboramphus_hypoleucus",41.75,15.7103986540212,NA,0.169
"Bird","Synthliboramphus_hypoleucus",41.75,15.7103986540212,NA,0.262
"Bird","Tachybaptus_ruficollis",50.25,19.2163169258033,19.8,0.196
"Bird","Tachycineta_bicolor",5.025,7.02498516312608,3.3,0.233
"Bird","Tachycineta_bicolor",5.025,7.02498516312608,3.3,0.289
"Bird","Tachycineta_thalassina",3.6,8.35352552455591,6.9,0.382
"Bird","Telespiza_cantans",8.2,25.1045728622543,23.5,0.435
"Bird","Threskiornis_aethiopicus",374.5,24.0334895545824,24.6,0.12
"Bird","Thryomanes_bewickii",2.475,14.9617404264361,16.1,0.323
"Bird","Thryomanes_bewickii",2.475,14.9617404264361,16.1,0.34
"Bird","Thryothorus_ludovicianus",4.675,15.2563787823606,15.4,0.427
"Bird","Toxostoma_bendirei",15.55,14.9678357596015,14.1,0.633
"Bird","Toxostoma_curvirostre",19.85,18.3577814313528,17.9,0.237
"Bird","Toxostoma_lecontei",15.48,19.3200502509717,21.8,0.459
"Bird","Toxostoma_longirostre",17.48,22.099888813525,23.3,0.355
"Bird","Toxostoma_redivivum",21.1,14.4078168033659,17.1,0.376
"Bird","Toxostoma_rufum",17.2,10.1238384458305,7.6,0.199
"Bird","Tringa_flavipes",20.25,14.5282551551437,26.2,0.549
"Bird","Actitis_macularius",10.1,14.1375328281573,3.4,0.213
"Bird","Troglodytes_aedon",2.725,17.9772113876965,24.6,0.365
"Bird","Troglodytes_troglodytes",2.225,7.19043624022229,14,0.649
"Bird","Turdus_migratorius",19.33,5.0829894649259,-0.7,0.183
"Bird","Tympanuchus_cupido",221.4,9.58446742578448,9,2
"Bird","Tympanuchus_pallidicinctus",188.9,14.9142559019019,15,0.189
"Bird","Tympanuchus_phasianellus",208.9,-0.581889136268853,1.8,0.413
"Bird","Tyrannus_tyrannus",10.9,14.9757878974557,7.5,0.259
"Bird","Tyrannus_verticalis",9.9,11.7337716774329,5.8,0.376
"Bird","Uria_aalge",248.1,9.69650555034642,NA,0.096
"Bird","Uria_lomvia",241,10.0584991549454,NA,0.111
"Bird","Vermivora_celata",2.25,6.87301850831499,1.9,0.382
"Bird","Vermivora_chrysoptera",2.175,15.5749266492739,17.7,0.327
"Bird","Vermivora_luciae",1.65,19.3877943531325,18.6,0.45
"Bird","Vermivora_peregrina",2.45,8.33904580446976,-0.2,0.407
"Bird","Vermivora_pinus",2.1,16.0323369626271,11.1,0.327
"Bird","Vermivora_ruficapilla",2.15,10.8998095737955,13.9,0.355
"Bird","Vermivora_virginiae",1.95,16.2672993038789,18.4,0.649
"Bird","Vermivora_virginiae",1.95,16.2672993038789,18.4,0.847
"Bird","Vireo_atricapilla",2.125,19.5300728601405,20.7,0.37
"Bird","Vireo_bellii",2.125,16.8422931386508,16.6,0.376
"Bird","Vireo_flavifrons",4.5,16.3129824905284,12.1,0.427
"Bird","Vireo_gilvus",3.7,9.52154066470433,8,0.195
"Bird","Vireo_griseus",2.85,16.8958902403762,14.3,0.355
"Bird","Vireo_huttoni",2.9,15.7554675602668,18.4,0.4
"Bird","Vireo_olivaceus",4.175,17.9603624707619,NA,0.256
"Bird","Vireo_philadelphicus",3.05,8.90878896260223,0.5,0.292
"Bird","Vireo_solitarius",4.15,8.99215510377614,0.5,0.35
"Bird","Wilsonia_canadensis",2.55,12.6710903793662,16.3,0.327
"Bird","Wilsonia_canadensis",2.625,12.6710903793662,16.3,0.323
"Bird","Wilsonia_citrina",2.613,17.8357914431512,13,0.323
"Bird","Wilsonia_pusilla",1.825,6.42269277998361,-0.3,0.382
"Bird","Xanthocephalus_xanthocephalus",19.93,10.1417037802214,8.7,0.235
"Bird","Zenaida_asiatica",38.25,20.3916326860867,24.2,0.116
"Bird","Zenaida_macroura",29.75,12.1059996850037,15.2,0.131
"Bird","Zonotrichia_albicollis",6.475,5.90460015403203,-1.2,0.265
"Bird","Zonotrichia_atricapilla",7.45,0.600919145008541,-5.4,0.244
"Bird","Zonotrichia_leucophrys",7.35,4.39324654893951,-2,0.192
"Bird","Zonotrichia_querula",9.063,1.01192383237303,2.7,0.218
"Bird","Zosterops_japonicus",2.5,17.0608617110353,15.9,0.515
"Fish","Abramis brama",398,8,NA,0.165
"Fish","Acipenser transmontanus",24200,10,NA,0.05
"Fish","Acipenser transmontanus",42500,22,NA,0.03
"Fish","Acipsnser fulvescens",9000,8,NA,0.01
"Fish","Ammodytes marinus",8.03,11,NA,1.24
"Fish","Ammodytes tobianus",3.75,11,NA,1.29
"Fish","Aphinius fasciatus",0.625,15,NA,2.6
"Fish","Aphinius fasciatus",1,15,NA,1.8
"Fish","Apsilus dentatus",1000,27,NA,0.83
"Fish","Apsilus dentatus",1130,27,NA,1.9
"Fish","Bajacalifornia burragei",2.45,4,NA,0.25
"Fish","Balistes vetula",730,27,NA,2.61
"Fish","Bathylagus milleri",7.5,5.5,NA,0.2
"Fish","Benthosema glaciale",0.56,13,NA,0.25
"Fish","Benthosema glaciale",1.4,7,NA,1.75
"Fish","Benthosema glaciale",1.43,7,NA,0.74
"Fish","Blennius pholis",13.5,17,NA,0.9
"Fish","Borostomias panamensis",12.5,5.5,NA,0.2
"Fish","Brevoortia tyrannus",35.3,23,NA,1
"Fish","Brevoortia tyrannus",216,13,NA,0.5
"Fish","Callionymus lyra",1.95,12,NA,0.96
"Fish","Callionymus lyra",6.75,12,NA,0.86
"Fish","Caranx ruber",623,27,NA,1.51
"Fish","Centengraulis mysticetus",14,24,NA,2.4
"Fish","Cephalopholis fulva",160,27,NA,0.55
"Fish","Cetorhinus maximus",3450000,10,NA,0.046
"Fish","Chelodactylus macropterus",348,14,NA,0.08
"Fish","Clupea harengus",13.8,8,NA,0.35
"Fish","Clupea harengus",40,9,NA,0.36
"Fish","Clupea harengus",48.3,12,NA,0.2
"Fish","Clupea harengus",50,11,NA,0.25
"Fish","Clupea harengus",87.5,8,NA,0.16
"Fish","Clupea pallassii",52.3,10,NA,0.5
"Fish","Clupea pallassii",131,12,NA,0.2
"Fish","Cololabis aira",47.3,12,NA,1.6
"Fish","Coregonus clupeaformis",6.75,5,NA,1.3
"Fish","Coregonus clupeaformis",708,5,NA,0.15
"Fish","Coregonus clupeaformis",1050,5,NA,1.35
"Fish","Coregonus clupeaformis",1560,5,NA,0.17
"Fish","Coryphaennoides acrolepis",450,3.2,NA,0.018
"Fish","Coryphaenoides rupestris",239,9.5,NA,0.016
"Fish","Cottus gobio",1.08,9,NA,1.1
"Fish","Cottus gobio",1.08,9,NA,0.8
"Fish","Cottus gobio",1.48,9,NA,1.1
"Fish","Cottus gobio",1.53,9,NA,0.9
"Fish","Cyclothone braueri",0.131,10,NA,0.8
"Fish","Cynoglossus macrolepidus",42.5,27,NA,0.49
"Fish","Cynolebias adloffi",0.375,22,NA,1.058
"Fish","Cynolebias adloffi",0.625,16,NA,0.579
"Fish","Cynolebias bellottii",0.65,15,NA,0.644
"Fish","Cynolebias bellottii",0.65,20,NA,0.869
"Fish","Cynolebias wolterstarfii",1.25,15.5,NA,0.566
"Fish","Cynolebias wolterstarfii",1.25,20,NA,0.973
"Fish","Cynoscion analis",368,18,NA,0.4
"Fish","Cynoscion macdonaldi",4450,27,NA,0.3
"Fish","Cynoscion nobilis",6980,24,NA,0.3
"Fish","Dicentrarchus labrax",1720,10,NA,0.1
"Fish","Engraulis anchoita",12.5,16,NA,0.9
"Fish","Engraulis anchoita",53,16,NA,1.42
"Fish","Engraulis encrasicholus",6,15,NA,1.8
"Fish","Engraulis japonicus",9,20,NA,1.63
"Fish","Engraulis mordax",5.25,15,NA,1.7
"Fish","Engraulis ringens",6,16,NA,1.52
"Fish","Engraulis ringens",9.25,16,NA,1
"Fish","Eopsetta jordani",993,9,NA,0.2
"Fish","Eopsetta jordani",1140,9,NA,0.25
"Fish","Epinephelus guttatus",470,27,NA,0.68
"Fish","Epinephelus striatus",3230,27,NA,0.24
"Fish","Esox lucius",823,9,NA,0.24
"Fish","Esox lucius",2200,9,NA,0.26
"Fish","Gadus minitus",14.9,12,NA,1.1
"Fish","Gadus minitus",39.5,12,NA,0.9
"Fish","Gadus morhua",750,8,NA,0.18
"Fish","Gadus morhua",2040,6,NA,0.44
"Fish","Gadus morhua",2700,5,NA,0.31
"Fish","Gadus morhua",2750,7,NA,0.33
"Fish","Gadus morhua",2930,6,NA,0.2
"Fish","Gadus morhua",3750,6,NA,0.1
"Fish","Gadus morhua",4100,8,NA,0.17
"Fish","Gadus morhua",5000,8,NA,0.2
"Fish","Gadus morhua",6000,5,NA,0.1
"Fish","Gasterosteus aculeatus",0.45,10,NA,0.9
"Fish","Haemulon album",1330,27,NA,0.79
"Fish","Haemulon plumieri",340,27,NA,1.77
"Fish","Haplochromis anaphyrmus",27.8,26,NA,1.45
"Fish","Haplochromis mloto",18.5,26,NA,0.92
"Fish","Hippoglossoides platessoides",173,11,NA,0.3
"Fish","Hippoglossoides platessoides",310,15,NA,0.27
"Fish","Hippoglossoides platessoides",415,14,NA,0.25
"Fish","Hippoglossoides platessoides",510,7,NA,0.26
"Fish","Hippoglossoides platessoides",515,11,NA,0.22
"Fish","Hippoglossoides platessoides",545,15,NA,0.18
"Fish","Hippoglossoides platessoides",713,14,NA,0.23
"Fish","Hippoglossoides platessoides",955,7,NA,0.18
"Fish","Hoplostethus atlanticus",540,4,NA,0.008
"Fish","Hypomesus olidus",3.75,16,NA,2.45
"Fish","Katsuwonus pelamis",2530,25,NA,0.65
"Fish","Katsuwonus pelamis",8080,25,NA,1.68
"Fish","Lamna nasus",41800,7,NA,0.18
"Fish","Lampanyctus macdonaldi",0.725,10.25,NA,0.167
"Fish","Lampanyctus regalis",0.725,6,NA,0.222
"Fish","Latimeria chalumnae",20000,16,NA,0.02
"Fish","Leiognathus splendens",16,28,NA,1.8
"Fish","Lethrinops longispinis",30.5,26,NA,1.69
"Fish","Lethrinops parvidens",33,26,NA,1.2
"Fish","Leucichthys artedi",17.5,8,NA,1.1
"Fish","Leucichthys artedi",23.8,8,NA,1.2
"Fish","Leucichthys artedi",150,8,NA,0.35
"Fish","Leucichthys sardinella",138,5,NA,0.6
"Fish","Limanda ferruginea",295,10,NA,0.15
"Fish","Lithrinus enigmaticus",730,27,NA,0.2
"Fish","Lutjanus apodus",950,27,NA,0.54
"Fish","Lutjanus buccanella",473,27,NA,1.83
"Fish","Lutjanus buccanella",800,27,NA,2.24
"Fish","Lutjanus purpureus",2930,27,NA,0.37
"Fish","Mallotus villosus",15,11,NA,1.3
"Fish","Maurolicus muelleri",0.125,13,NA,0.8
"Fish","Melanogrammus aeglefinus",538,5,NA,0.2
"Fish","Merluccius angustimanus",63.8,20,NA,0.84
"Fish","Merluccius gayi",1460,14,NA,0.37
"Fish","Merluccius merluccius",156,15,NA,0.6
"Fish","Merluccius merluccius",395,15,NA,0.5
"Fish","Merluccius productus",318,12,NA,0.56
"Fish","Mugil cephalus",613,20,NA,0.31
"Fish","Mulloidichthys martinicus",90,27,NA,1.73
"Fish","Mulloidichthys martinicus",130,27,NA,1.7
"Fish","Mycteroperca venenosa",2080,27,NA,0.42
"Fish","Myctophum punctatum",1.65,15,NA,0.73
"Fish","Nemipterus bleekeri",75,28,NA,1.12
"Fish","Nemipterus delagoe",60,28,NA,1.62
"Fish","Nemipterus hexodon",53.8,28,NA,0.88
"Fish","Nemipterus japonicus",63.8,28,NA,1.88
"Fish","Nemipterus marginatus",52.5,28,NA,1.73
"Fish","Nemipterus marginatus",57.5,28,NA,1.14
"Fish","Nemipterus mesoprion",18.8,28,NA,1.08
"Fish","Nemipterus nematophorus",50,28,NA,1.63
"Fish","Nemipterus nemurus",61.3,28,NA,1.03
"Fish","Nemipterus peronii",64.3,28,NA,1.05
"Fish","Nemipterus sp.",102,28,NA,0.53
"Fish","Nemipterus tolu",57.5,28,NA,0.41
"Fish","Notothenia neglecta",545,16,NA,0.36
"Fish","Ocyurus chrysurus",900,27,NA,0.62
"Fish","Perca fluviatilis",109,6,NA,0.29
"Fish","Perca fluviatilis",158,6,NA,0.16
"Fish","Phoxinus phoxinus",2.05,9,NA,1.1
"Fish","Platichthys flesus",260,8,NA,0.18
"Fish","Pleuronectes platessa",228,7,NA,0.22
"Fish","Pleuronectes platessa",858,7,NA,0.12
"Fish","Pneumatophorus japonicus",203,15,NA,0.9
"Fish","Pollachius virens",2900,6,NA,0.15
"Fish","Pollachius virens",4130,5,NA,0.3
"Fish","Pollachius virens",5030,5,NA,0.3
"Fish","Pomatoschistus minutus",1,10,NA,3.3
"Fish","Poromitra crassiceps",3.53,6.5,NA,0.114
"Fish","Pseudopleuronectes americanus",345,5,NA,0.4
"Fish","Pseudosciaena diacanthus",4350,27,NA,0.8
"Fish","Pseudotolithus elongatus",179,26,NA,0.34
"Fish","Pseudoupeneus macularus",90,27,NA,1.89
"Fish","Pungitius pungitius",0.1,10,NA,1.1
"Fish","Restrelliger kanagurta",38.5,27,NA,7.8
"Fish","Restrelliger kanagurta",40,28,NA,4.44
"Fish","Restrelliger neglectus",21,28,NA,4.2
"Fish","Restrelliger neglectus",27.5,28,NA,7.22
"Fish","Restrelliger neglectus",51.3,28,NA,4.56
"Fish","Salmo trutta",75,9,NA,0.94
"Fish","Salmo trutta",125,5,NA,0.31
"Fish","Salvelinus alpinus",1250,7,NA,0.17
"Fish","Sardinella longiceps",15.8,27,NA,0.67
"Fish","Sardinella longiceps",16.5,27,NA,1.12
"Fish","Sardinops caerrula",56.3,15,NA,0.45
"Fish","Sardinops caerrula",84.3,15,NA,0.4
"Fish","Sardinops melanosticta",52.3,15,NA,0.5
"Fish","Saurida tumbil",588,17,NA,0.46
"Fish","Sebastes aleutianus",9380,4.5,NA,0.005
"Fish","Sebastes alutus",200,5,NA,0.193
"Fish","Sebastes alutus",270,6,NA,0.271
"Fish","Sebastes alutus",340,8,NA,0.227
"Fish","Sebastes alutus",1420,4.5,NA,0.01
"Fish","Sebastes babcocki",1960,5.5,NA,0.009
"Fish","Sebastes borealis",9300,4.5,NA,0.006
"Fish","Sebastes brevispinis",1960,7,NA,0.012
"Fish","Sebastes caurinus",778,6.5,NA,0.018
"Fish","Sebastes chlorostictus",545,7,NA,0.03
"Fish","Sebastes ciliatus",1030,6,NA,0.015
"Fish","Sebastes constellatus",410,7,NA,0.031
"Fish","Sebastes crameri",778,5.5,NA,0.015
"Fish","Sebastes dalli",76.8,7,NA,0.083
"Fish","Sebastes diploproa",1140,6,NA,0.012
"Fish","Sebastes elongatus",343,6,NA,0.24
"Fish","Sebastes entomelas",815,5.5,NA,0.017
"Fish","Sebastes flavidus",1110,6,NA,0.016
"Fish","Sebastes goodei",705,6.5,NA,0.037
"Fish","Sebastes helvomaculatus",1050,6,NA,0.012
"Fish","Sebastes jordani",152,6.5,NA,0.032
"Fish","Sebastes levis",2930,6.5,NA,0.018
"Fish","Sebastes maliger",1790,7,NA,0.011
"Fish","Sebastes melanops",1020,6.5,NA,0.02
"Fish","Sebastes miniatus",1640,6.5,NA,0.023
"Fish","Sebastes mystinus",608,6,NA,0.023
"Fish","Sebastes nigrocinctus",5400,7,NA,0.009
"Fish","Sebastes ovalis",705,6.5,NA,0.027
"Fish","Sebastes paucipinis",2930,6,NA,0.028
"Fish","Sebastes pinniger",1970,7,NA,0.01
"Fish","Sebastes polyspinis",1030,5.5,NA,0.018
"Fish","Sebastes reedi",1280,6.5,NA,0.01
"Fish","Sebastes rosaceus",210,7,NA,0.071
"Fish","Sebastes rosenblatti",705,6.5,NA,0.02
"Fish","Sebastes ruberrinus",4200,6,NA,0.009
"Fish","Sebastes rubrivinctus",1020,6.5,NA,0.056
"Fish","Sebastes rufus",545,7,NA,0.019
"Fish","Sebastes saxicola",300,6,NA,0.026
"Fish","Sebastes variegatus",226,5.5,NA,0.021
"Fish","Sebastes wilsoni",61,7,NA,0.042
"Fish","Sebastes zacentrus",533,6,NA,0.017
"Fish","Sebastolobus alascanus",2470,2.8,NA,0.016
"Fish","Sebastolobus altivelis",243,2.4,NA,0.037
"Fish","Soela vulgaris",121,7,NA,0.25
"Fish","Sprattus sprattus",5.1,9,NA,0.7
"Fish","Sprattus sprattus",5.75,8,NA,0.53
"Fish","Stolothrissa tanganicae",1.5,27,NA,5.2
"Fish","Stizostedion canadensis",154,5,NA,0.44
"Fish","Thunnus alaunga",1290,26,NA,0.2
"Fish","Thunnus alaunga",14700,25,NA,0.23
"Fish","Thunnus albacares",24800,25,NA,0.77
"Fish","Thunnus albacares",34500,26,NA,0.8
"Fish","Thunnus albacares",36000,25,NA,0.8
"Fish","Thunnus albacares",49800,25,NA,0.9
"Fish","Thunnus atlanticus",2440,26,NA,0.67
"Fish","Thunnus germo",9230,25,NA,0.22
"Fish","Thunnus macoyi",49000,26,NA,0.2
"Fish","Tilapia esculenta",188,25,NA,1.75
"Fish","Tracharus japonicus",298,20,NA,0.99
"Fish","Trisopterus esmarkii",11.3,9,NA,1.6
"Fish","Trisopterus esmarkii",12,9,NA,0.6
"Invertebrate","Acanthochitona crinita",0.333,13.85,NA,4.44
"Invertebrate","Acanthocyclops robustus",1.13e-05,5,NA,3.202
"Invertebrate","Acanthocyclops robustus",1.13e-05,10,NA,3.668
"Invertebrate","Acanthocyclops robustus",1.13e-05,15,NA,7.374
"Invertebrate","Acanthocyclops robustus",1.13e-05,20,NA,9.359
"Invertebrate","Acanthocyclops robustus",1.13e-05,25,NA,14.6
"Invertebrate","Aega antarctica",5.6,-1.15,NA,0.13
"Invertebrate","Amphicteis gunneri",0.365,3.35,NA,1.083
"Invertebrate","Ancylus fluviatilis",0.0665,11.85,NA,3.9
"Invertebrate","Ancylus fluviatilis",0.108,7.85,NA,3.2
"Invertebrate","Anodonta grandis",28.8,5.85,NA,0.183
"Invertebrate","Anodonta grandis",137,8.85,NA,0.218
"Invertebrate","Anodonta piscinalis",9.98,12.85,NA,0.265
"Invertebrate","Arctica islandica",165,6.85,NA,0.35
"Invertebrate","Aulacomya ater",3,15.35,NA,1.459
"Invertebrate","Boreomysis microps",0.00575,9.5,NA,0.667
"Invertebrate","Bovallia gigantea f",5.93,-0.95,NA,0.889
"Invertebrate","Bovallia gigantea f",15.3,-0.95,NA,0.729
"Invertebrate","Bovallia gigantea",1.51,-0.95,NA,1.385
"Invertebrate","Bovallia gigantea",4.75,-0.95,NA,0.801
"Invertebrate","Brachycentrus spinae",0.00613,10.85,NA,6.205
"Invertebrate","Calyptogena magnifica",0.243,17,NA,0.286
"Invertebrate","Calyptogena magnifica",6.85,7.8,NA,0.053
"Invertebrate","Cardium edule",3.8,11.85,NA,0.86
"Invertebrate","Cardium edule",5.65,11.85,NA,0.59
"Invertebrate","Cardium edule",9.25,11.85,NA,0.44
"Invertebrate","Cardium edule",9.9,9.85,NA,0.727
"Invertebrate","Cassidulus mitis",0.95,22.15,NA,0.812
"Invertebrate","Chamelea gallina",1.35,24.85,NA,4.687
"Invertebrate","Chione cancellata",5.23,25.85,NA,0.553
"Invertebrate","Chorismus antarcticus",12.7,-1.15,NA,0.731
"Invertebrate","Corbicula fluminea",0.45,21.35,NA,4.39
"Invertebrate","Corbicula fluminea",0.638,21.85,NA,1.739
"Invertebrate","Cyclops strenuus",3.75e-05,15,NA,3.125
"Invertebrate","Cyclops strenuus",3.75e-05,20,NA,4.024
"Invertebrate","Cyclops vicinus",3.8e-05,5,NA,2.552
"Invertebrate","Cyclops vicinus",3.8e-05,10,NA,2.626
"Invertebrate","Cyclops vicinus",3.8e-05,15,NA,7.157
"Invertebrate","Daphnia ambigua",7.55e-07,5,NA,4.056
"Invertebrate","Daphnia ambigua",7.55e-07,10,NA,5.984
"Invertebrate","Daphnia magna",4.43e-05,14,NA,4.162
"Invertebrate","Daphnia magna",4.43e-05,19,NA,5.812
"Invertebrate","Daphnia magna",4.43e-05,24,NA,8.568
"Invertebrate","Daphnia magna",4.43e-05,29,NA,14.147
"Invertebrate","Donax incarnatus",0.905,27.85,NA,7.483
"Invertebrate","Dosinia hepatica",1.85,19.85,NA,0.568
"Invertebrate","Echinosigra phiale",0.182,2.85,NA,0.275
"Invertebrate","Echinus acutus var. norvegicus",6.5,7,NA,0.048
"Invertebrate","Echinus affinis",8.43,2.85,NA,0.236
"Invertebrate","Echinus elegans",14.7,7,NA,0.091
"Invertebrate","Egeria radiata",194,28.85,NA,2.03
"Invertebrate","Ephemerella subvaria",0.0415,14.85,NA,6.597
"Invertebrate","Epitheca spp.",0.758,16.85,NA,2.95
"Invertebrate","Eucyclops serrulatus",1.28e-05,10,NA,3.904
"Invertebrate","Eucyclops serrulatus",1.28e-05,15,NA,5.313
"Invertebrate","Eucyclops serrulatus",1.28e-05,20,NA,6.013
"Invertebrate","Eucyclops serrulatus",1.28e-05,25,NA,17.548
"Invertebrate","Euphausia krohni",0.004,13,NA,0.857
"Invertebrate","Eurhomalea exalbida",230,6.45,NA,0.145
"Invertebrate","Filinia pejleri",1.25e-08,5,NA,14.6
"Invertebrate","Filinia pejleri",1.25e-08,10,NA,21.471
"Invertebrate","Filinia pejleri",1.25e-08,15,NA,28.077
"Invertebrate","Filinia pejleri",1.25e-08,20,NA,48.667
"Invertebrate","Filinia pejleri",1.25e-08,25,NA,60.833
"Invertebrate","Filinia terminalis",1.25e-08,5,NA,14.6
"Invertebrate","Filinia terminalis",1.25e-08,10,NA,21.471
"Invertebrate","Filinia terminalis",1.25e-08,15,NA,28.077
"Invertebrate","Filinia terminalis",1.25e-08,20,NA,48.667
"Invertebrate","Filinia terminalis",1.25e-08,25,NA,60.833
"Invertebrate","Gammarus fossarum",0.0128,12,NA,1.259
"Invertebrate","Gammarus fossarum",0.0128,16.1,NA,0.913
"Invertebrate","Gammarus fossarum",0.0128,20.2,NA,0.635
"Invertebrate","Gammarus roeseli",0.0181,12,NA,1.259
"Invertebrate","Gammarus roeseli",0.0181,16.1,NA,0.913
"Invertebrate","Gammarus roeseli",0.0181,20.2,NA,0.635
"Invertebrate","Gennadas elegans",0.109,10.5,NA,0.333
"Invertebrate","Gnathophausia zoea",0.95,9.5,NA,0.25
"Invertebrate","Haliotis iris",363,12.15,NA,0.077
"Invertebrate","Hiatella arctica",14.5,-0.15,NA,0.28
"Invertebrate","Hiatella byssifera",11.3,1.85,NA,0.28
"Invertebrate","Holothuria atra",880,25.95,NA,0.549
"Invertebrate","Hyalella azteca",0.00578,15.95,NA,4.716
"Invertebrate","Hydrobia acuta",0.0121,9.85,NA,3.482
"Invertebrate","Keratella cochlearis",1.75e-08,5,NA,13.321
"Invertebrate","Keratella cochlearis",1.75e-08,10,NA,16.441
"Invertebrate","Keratella cochlearis",1.75e-08,15,NA,23.701
"Invertebrate","Keratella cochlearis",1.75e-08,20,NA,40.11
"Invertebrate","Keratella cochlearis",1.75e-08,25,NA,54.478
"Invertebrate","Laeonereis fragilis",1.13,21.85,NA,6.658
"Invertebrate","Laevilacunaria antarctica",0.123,-0.95,NA,1.832
"Invertebrate","Laevilacunaria antarctica",0.129,-0.95,NA,1.647
"Invertebrate","Lamellibranchia",3.43,7,NA,0.005
"Invertebrate","Ledella pustulosa",0.0118,2.65,NA,0.426
"Invertebrate","Lissarca miliaris",0.031,-0.95,NA,0.597
"Invertebrate","Lissarca notorcadensis",0.056,-1.15,NA,0.319
